REFSEQ	parent
XM_001962176	FBgn0096685
XM_001961971	FBgn0096688
XM_001961957	FBgn0096690
XM_001961898	FBgn0096691
XM_001961843	FBgn0096692
XM_001961824	FBgn0096693
XM_001961820	FBgn0096694
XM_001961641	FBgn0096695
XM_001961628	FBgn0096696
XM_001961566	FBgn0096697
XM_001961393	FBgn0096700
XM_001961411	FBgn0096701
XM_001961488	FBgn0096703
XM_001961778	FBgn0096706
XM_001961881	FBgn0096708
XM_001962045	FBgn0096710
XM_001962048	FBgn0096711
XM_001962063	FBgn0096712
XM_001962099	FBgn0096713
XM_001962136	FBgn0096714
XM_014906764	FBgn0096714
XM_014906765	FBgn0096714
XM_014906766	FBgn0096715
XM_014906767	FBgn0096715
XM_001962345	FBgn0096717
XM_001962363	FBgn0096718
XM_001962409	FBgn0096720
XM_001962431	FBgn0096721
XM_001962582	FBgn0096724
XM_001962743	FBgn0096728
XM_001962744	FBgn0096729
XM_001962750	FBgn0096730
XM_001962819	FBgn0096731
XM_001963162	FBgn0096734
XM_001963163	FBgn0096735
XM_001963252	FBgn0096737
XM_001963264	FBgn0096738
XM_001966907	FBgn0096743
XM_001966856	FBgn0096748
XM_001966876	FBgn0096749
XM_001967422	FBgn0096750
XM_001967447	FBgn0096751
XM_001967457	FBgn0096752
XM_001967458	FBgn0096753
XM_001964214	FBgn0096759
XM_001964179	FBgn0096760
XM_001961234	FBgn0096769
XM_001960952	FBgn0096771
XM_001960921	FBgn0096772
XM_001960907	FBgn0096773
XM_001960863	FBgn0096774
XM_001960854	FBgn0096775
XM_014908429	FBgn0096776
XM_001960648	FBgn0096777
XM_001960562	FBgn0096778
XM_001960486	FBgn0096779
XM_001960431	FBgn0096781
XM_014908430	FBgn0096781
XM_014908431	FBgn0096783
XM_001960120	FBgn0096784
XM_001960093	FBgn0096785
XM_001960008	FBgn0096786
XM_001959933	FBgn0096788
XM_001959908	FBgn0096789
XM_001959893	FBgn0096790
XM_001959842	FBgn0096791
XM_001959704	FBgn0096794
XM_014908432	FBgn0096795
XM_014908433	FBgn0096795
XM_001959247	FBgn0096796
XM_001959246	FBgn0096797
XM_001959244	FBgn0096798
XM_001959241	FBgn0096799
XM_001959224	FBgn0096800
XM_001958834	FBgn0096802
XM_001958767	FBgn0096803
XM_001958734	FBgn0096804
XM_001958643	FBgn0096805
XM_001958632	FBgn0096806
XM_001958659	FBgn0096808
XM_001958699	FBgn0096809
XM_001958736	FBgn0096810
XM_001958764	FBgn0096812
XM_001958794	FBgn0096813
XM_014908434	FBgn0096813
XM_001958821	FBgn0096814
XM_001958822	FBgn0096815
XM_001958823	FBgn0096816
XM_001958979	FBgn0096818
XM_001959022	FBgn0096819
XM_001959023	FBgn0096820
XM_014908435	FBgn0096821
XM_001959349	FBgn0096823
XM_001959350	FBgn0096824
XM_001959351	FBgn0096825
XM_014908436	FBgn0096825
XM_001959373	FBgn0096826
XM_001959423	FBgn0096827
XM_001959520	FBgn0096828
XM_001959593	FBgn0096829
XM_001959600	FBgn0096830
XM_001959745	FBgn0096834
XM_001959857	FBgn0096836
XM_001959858	FBgn0096837
XM_001960143	FBgn0096840
XM_001960256	FBgn0096842
XM_001960463	FBgn0096844
XM_001960686	FBgn0096845
XM_001960734	FBgn0096846
XM_001960905	FBgn0096850
XM_001961132	FBgn0096851
XM_001967171	FBgn0096855
XM_014903828	FBgn0096855
XM_014903829	FBgn0096855
XM_001967174	FBgn0096856
XM_001967562	FBgn0096859
XM_014903616	FBgn0096859
XM_001967499	FBgn0096860
XM_001967666	FBgn0096865
XM_001965857	FBgn0096866
XM_001965850	FBgn0096868
XM_001966623	FBgn0096869
XM_001955714	FBgn0096873
XM_001955619	FBgn0096874
XM_001955559	FBgn0096875
XM_001955528	FBgn0096876
XM_001955400	FBgn0096877
XM_001955399	FBgn0096878
XM_001955398	FBgn0096879
XM_001955293	FBgn0096881
XM_001955109	FBgn0096883
XM_001955075	FBgn0096884
XM_014911705	FBgn0096889
XM_001954624	FBgn0096891
XM_001954573	FBgn0096892
XM_014911706	FBgn0096896
XM_001954424	FBgn0096897
XM_001954007	FBgn0096901
XM_001953965	FBgn0096905
XM_001953602	FBgn0096910
XM_001953463	FBgn0096913
XM_001953067	FBgn0096916
XM_001953026	FBgn0096918
XM_001952850	FBgn0096921
XM_014911707	FBgn0096921
XM_001952875	FBgn0096923
XM_001953048	FBgn0096924
XM_001953050	FBgn0096925
XM_001953250	FBgn0096926
XM_001953279	FBgn0096927
XM_001953588	FBgn0096929
XM_001953589	FBgn0096930
XM_001953650	FBgn0096931
XM_001953774	FBgn0096934
XM_001953792	FBgn0096935
XM_001953881	FBgn0096937
XM_001953888	FBgn0096938
XM_001954093	FBgn0096939
XM_001954247	FBgn0096941
XM_001954285	FBgn0096942
XM_001954333	FBgn0096943
XM_001954336	FBgn0096944
XM_001954400	FBgn0096945
XM_001954526	FBgn0096947
XM_001954710	FBgn0096950
XM_001954741	FBgn0096951
XM_001954792	FBgn0096952
XM_001954888	FBgn0096953
XM_001954953	FBgn0096955
XM_001955027	FBgn0096956
XM_001955379	FBgn0096957
XM_001955389	FBgn0096958
XM_001967879	FBgn0096961
XM_001967587	FBgn0096977
XM_001967724	FBgn0096978
XM_001966216	FBgn0096980
XM_001967813	FBgn0096982
XM_001967264	FBgn0096986
XM_001963453	FBgn0096987
XM_001963600	FBgn0096989
XM_001963616	FBgn0096990
XM_014905752	FBgn0096990
XM_001963619	FBgn0096991
XM_001964510	FBgn0096992
XM_001964470	FBgn0096993
XM_001964344	FBgn0096995
XM_001964333	FBgn0096996
XM_001964329	FBgn0096997
XM_001964306	FBgn0096999
XM_001964307	FBgn0097000
XM_014905204	FBgn0097002
XM_014905205	FBgn0097002
XM_001964513	FBgn0097003
XM_014905206	FBgn0097004
XM_001964518	FBgn0097004
XM_014905207	FBgn0097004
XM_001965798	FBgn0097006
XM_001965814	FBgn0097007
XM_001965827	FBgn0097008
XM_001967301	FBgn0097009
XM_001967291	FBgn0097011
XM_001966609	FBgn0097013
XM_001965772	FBgn0097016
XM_001965732	FBgn0097017
XM_001965731	FBgn0097018
XM_001966534	FBgn0097021
XM_001965371	FBgn0097022
XM_014904885	FBgn0097025
XM_001965268	FBgn0097027
XM_014904886	FBgn0097029
XM_001965201	FBgn0097030
XM_001965047	FBgn0097032
XM_001965038	FBgn0097033
XM_001965035	FBgn0097034
XM_001965030	FBgn0097035
XM_014904887	FBgn0097036
XM_014904888	FBgn0097038
XM_001964789	FBgn0097038
XM_014904889	FBgn0097038
XM_001964948	FBgn0097040
XM_001965018	FBgn0097043
XM_001965019	FBgn0097044
XM_001965020	FBgn0097045
XM_001965137	FBgn0097046
XM_001965220	FBgn0097047
XM_001966844	FBgn0097048
XM_014904081	FBgn0097048
XM_001967555	FBgn0097049
XM_001958268	FBgn0097053
XM_001958163	FBgn0097055
XM_001958067	FBgn0097056
XM_001958042	FBgn0097057
XM_001958032	FBgn0097058
XM_001957774	FBgn0097063
XM_001957773	FBgn0097064
XM_001957697	FBgn0097066
XM_001957662	FBgn0097067
XM_001957584	FBgn0097068
XM_014909126	FBgn0097071
XM_001957313	FBgn0097074
XM_001957312	FBgn0097075
XM_001957193	FBgn0097076
XM_014909127	FBgn0097077
XM_001956987	FBgn0097079
XM_001956986	FBgn0097080
XM_001956937	FBgn0097081
XM_001956831	FBgn0097083
XM_001956789	FBgn0097084
XM_001956787	FBgn0097086
XM_001956786	FBgn0097087
XM_001956362	FBgn0097089
XM_001956275	FBgn0097092
XM_001956274	FBgn0097093
XM_001956174	FBgn0097094
XM_001956173	FBgn0097095
XM_001956109	FBgn0097098
XM_014909128	FBgn0097099
XM_001955980	FBgn0097101
XM_001955900	FBgn0097102
XM_001955888	FBgn0097103
XM_001955956	FBgn0097104
XM_001956104	FBgn0097105
XM_001956234	FBgn0097107
XM_001956281	FBgn0097109
XM_001956363	FBgn0097110
XM_001956560	FBgn0097111
XM_001956668	FBgn0097113
XM_001956781	FBgn0097117
XM_001956834	FBgn0097118
XM_001956843	FBgn0097119
XM_014909130	FBgn0097119
XM_014909129	FBgn0097119
XM_001957135	FBgn0097122
XM_001957256	FBgn0097123
XM_001957274	FBgn0097124
XM_001957373	FBgn0097126
XM_001957785	FBgn0097131
XM_001957867	FBgn0097133
XM_014909131	FBgn0097133
XM_001957955	FBgn0097135
XM_001958074	FBgn0097136
XM_001958184	FBgn0097139
XM_001958519	FBgn0097145
XM_001958520	FBgn0097146
XM_001958521	FBgn0097147
XM_001965948	FBgn0097149
XM_001965958	FBgn0097151
XM_001967518	FBgn0097152
XM_014903637	FBgn0097154
XM_001967695	FBgn0097158
XM_001967389	FBgn0097163
XM_001967387	FBgn0097165
XM_001967390	FBgn0097166
XM_001967750	FBgn0097169
XM_001967749	FBgn0097170
XM_001967748	FBgn0097171
XM_001967751	FBgn0097172
XM_001967752	FBgn0097173
XM_001963631	FBgn0097176
XM_001963625	FBgn0097179
XM_001963623	FBgn0097180
XM_001963620	FBgn0097183
XM_001963618	FBgn0097184
XM_014905753	FBgn0097184
XM_014905754	FBgn0097189
XM_014905755	FBgn0097190
XM_014905756	FBgn0097192
XM_014905758	FBgn0097193
XM_014905759	FBgn0097193
XM_014905757	FBgn0097193
XM_001963599	FBgn0097193
XM_014905761	FBgn0097194
XM_014905762	FBgn0097194
XM_014905760	FBgn0097194
XM_001963598	FBgn0097194
XM_001963593	FBgn0097195
XM_001963589	FBgn0097197
XM_014905765	FBgn0097197
XM_014905766	FBgn0097197
XM_014905764	FBgn0097197
XM_014905767	FBgn0097197
XM_014905763	FBgn0097197
XM_001963586	FBgn0097198
XM_001963585	FBgn0097199
XM_014905768	FBgn0097199
XM_001963583	FBgn0097200
XM_001963580	FBgn0097201
XM_014905769	FBgn0097202
XM_001963579	FBgn0097202
XM_001963577	FBgn0097203
XM_014905771	FBgn0097203
XM_014905770	FBgn0097203
XM_001963572	FBgn0097205
XM_001963569	FBgn0097206
XM_001963567	FBgn0097207
XM_001967604	FBgn0097209
XM_001963563	FBgn0097210
XM_001963555	FBgn0097212
XM_001963554	FBgn0097213
XM_001963553	FBgn0097214
XM_014905772	FBgn0097214
XM_014905773	FBgn0097214
XM_001963551	FBgn0097215
XM_014905775	FBgn0097215
XM_014905776	FBgn0097215
XM_014905774	FBgn0097215
XM_014905777	FBgn0097215
XM_001963544	FBgn0097218
XM_001963542	FBgn0097219
XM_001963541	FBgn0097220
XM_001963540	FBgn0097221
XM_001963537	FBgn0097222
XM_001963536	FBgn0097223
XM_001963535	FBgn0097224
XM_001963534	FBgn0097225
XM_014905778	FBgn0097225
XM_001963533	FBgn0097226
XM_014905779	FBgn0097226
XM_001963529	FBgn0097227
XM_001963528	FBgn0097228
XM_014905780	FBgn0097232
XM_001963520	FBgn0097234
XM_014905781	FBgn0097234
XM_014905782	FBgn0097234
XM_001963515	FBgn0097236
XM_001963514	FBgn0097237
XM_001963513	FBgn0097239
XM_001963510	FBgn0097240
XM_001963508	FBgn0097241
XM_001963505	FBgn0097243
XM_001963502	FBgn0097244
XM_001963500	FBgn0097245
XM_001963497	FBgn0097246
XM_001963496	FBgn0097247
XM_001963494	FBgn0097248
XM_001963486	FBgn0097250
XM_001963480	FBgn0097253
XM_001963478	FBgn0097254
XM_001963477	FBgn0097255
XM_014905783	FBgn0097255
XM_014905784	FBgn0097255
XM_001963474	FBgn0097256
XM_001963468	FBgn0097260
XM_001963465	FBgn0097261
XM_001963464	FBgn0097262
XM_001963463	FBgn0097263
XM_001963462	FBgn0097264
XM_001963460	FBgn0097265
XM_001963459	FBgn0097266
XM_001963458	FBgn0097267
XM_001963454	FBgn0097269
XM_001963451	FBgn0097270
XM_001963450	FBgn0097271
XM_014905785	FBgn0097271
XM_001963449	FBgn0097272
XM_014905786	FBgn0097272
XM_001963448	FBgn0097273
XM_001963445	FBgn0097274
XM_001963443	FBgn0097275
XM_001963442	FBgn0097276
XM_001963440	FBgn0097277
XM_001963439	FBgn0097278
XM_001963436	FBgn0097279
XM_014905787	FBgn0097279
XM_001963434	FBgn0097280
XM_014905788	FBgn0097280
XM_001963432	FBgn0097281
XM_001963430	FBgn0097282
XM_014905789	FBgn0097282
XM_001963428	FBgn0097283
XM_014905791	FBgn0097283
XM_014905792	FBgn0097283
XM_014905790	FBgn0097283
XM_014905793	FBgn0097283
XM_001963425	FBgn0097284
XM_001963424	FBgn0097285
XM_001963423	FBgn0097286
XM_001963422	FBgn0097287
XM_001963417	FBgn0097288
XM_001963413	FBgn0097289
XM_014905794	FBgn0097289
XM_014905795	FBgn0097289
XM_001963405	FBgn0097294
XM_001963401	FBgn0097295
XM_001963399	FBgn0097296
XM_001963398	FBgn0097297
XM_001963397	FBgn0097298
XM_014905796	FBgn0097298
XM_001963396	FBgn0097300
XM_001963394	FBgn0097301
XM_014905797	FBgn0097301
XM_001963392	FBgn0097302
XM_001963389	FBgn0097303
XM_001963385	FBgn0097304
XM_001963384	FBgn0097305
XM_001963381	FBgn0097306
XM_001963380	FBgn0097307
XM_001963379	FBgn0097308
XM_001963377	FBgn0097309
XM_001963374	FBgn0097310
XM_001963371	FBgn0097311
XM_014905798	FBgn0097311
XM_001963369	FBgn0097312
XM_001963360	FBgn0097313
XM_001963359	FBgn0097314
XM_001963358	FBgn0097315
XM_001963357	FBgn0097316
XM_001963356	FBgn0097317
XM_001963354	FBgn0097319
XM_014905799	FBgn0097320
XM_001963350	FBgn0097321
XM_001963349	FBgn0097322
XM_014905800	FBgn0097322
XM_014905801	FBgn0097322
XM_001963348	FBgn0097323
XM_001963344	FBgn0097324
XM_001963342	FBgn0097326
XM_001963340	FBgn0097327
XM_001963339	FBgn0097328
XM_001963337	FBgn0097329
XM_001963336	FBgn0097330
XM_014905802	FBgn0097330
XM_014905803	FBgn0097330
XM_001963330	FBgn0097333
XM_001963329	FBgn0097334
XM_001963326	FBgn0097335
XM_001963324	FBgn0097336
XM_001963322	FBgn0097337
XM_001963321	FBgn0097338
XM_001963317	FBgn0097341
XM_001963315	FBgn0097342
XM_014905805	FBgn0097344
XM_001963312	FBgn0097344
XM_014905804	FBgn0097344
XM_001963310	FBgn0097345
XM_001963305	FBgn0097347
XM_014905806	FBgn0097348
XM_001963304	FBgn0097348
XM_001963299	FBgn0097349
XM_001963300	FBgn0097350
XM_001963301	FBgn0097351
XM_001963302	FBgn0097352
XM_001963303	FBgn0097353
XM_001963306	FBgn0097354
XM_001963307	FBgn0097355
XM_001963308	FBgn0097356
XM_014905807	FBgn0097356
XM_001963309	FBgn0097357
XM_014905808	FBgn0097357
XM_001963311	FBgn0097358
XM_014905809	FBgn0097359
XM_014905810	FBgn0097359
XM_001963313	FBgn0097359
XM_001963316	FBgn0097361
XM_001963320	FBgn0097362
XM_001963323	FBgn0097363
XM_001963325	FBgn0097364
XM_001963327	FBgn0097365
XM_001967722	FBgn0097366
XM_001963328	FBgn0097367
XM_014905811	FBgn0097370
XM_001963338	FBgn0097371
XM_014905812	FBgn0097371
XM_001963341	FBgn0097372
XM_001963343	FBgn0097373
XM_001963345	FBgn0097374
XM_001963346	FBgn0097375
XM_001963347	FBgn0097376
XM_001963351	FBgn0097378
XM_001963353	FBgn0097379
XM_001963361	FBgn0097380
XM_014905813	FBgn0097380
XM_001963364	FBgn0097383
XM_014905814	FBgn0097383
XM_001963365	FBgn0097384
XM_001963367	FBgn0097386
XM_001963368	FBgn0097388
XM_014905815	FBgn0097389
XM_001963372	FBgn0097390
XM_001963373	FBgn0097391
XM_014905816	FBgn0097391
XM_014905817	FBgn0097391
XM_001963375	FBgn0097392
XM_001963376	FBgn0097393
XM_001963378	FBgn0097394
XM_001963382	FBgn0097395
XM_001963383	FBgn0097396
XM_001963386	FBgn0097397
XM_001967720	FBgn0097398
XM_001963388	FBgn0097400
XM_001963390	FBgn0097401
XM_001963391	FBgn0097402
XM_001963393	FBgn0097403
XM_001963400	FBgn0097404
XM_001963402	FBgn0097405
XM_001963403	FBgn0097406
XM_001963404	FBgn0097407
XM_014905818	FBgn0097407
XM_001967723	FBgn0097409
XM_001963408	FBgn0097411
XM_001963411	FBgn0097412
XM_014905819	FBgn0097412
XM_014905820	FBgn0097412
XM_001963412	FBgn0097413
XM_001963416	FBgn0097414
XM_001963418	FBgn0097415
XM_014905821	FBgn0097415
XM_001963419	FBgn0097416
XM_001963420	FBgn0097417
XM_014905822	FBgn0097417
XM_001963421	FBgn0097418
XM_001963426	FBgn0097419
XM_001963427	FBgn0097421
XM_001963429	FBgn0097422
XM_001963431	FBgn0097423
XM_001963433	FBgn0097424
XM_001963435	FBgn0097425
XM_001963437	FBgn0097427
XM_001963438	FBgn0097428
XM_014905823	FBgn0097428
XM_001963441	FBgn0097429
XM_001963444	FBgn0097430
XM_014905824	FBgn0097430
XM_001963446	FBgn0097431
XM_001963447	FBgn0097432
XM_001963452	FBgn0097433
XM_001963456	FBgn0097434
XM_001963457	FBgn0097435
XM_001963461	FBgn0097436
XM_001963466	FBgn0097437
XM_001963467	FBgn0097438
XM_001963475	FBgn0097441
XM_001963476	FBgn0097442
XM_014905829	FBgn0097442
XM_014905830	FBgn0097442
XM_014905828	FBgn0097442
XM_014905831	FBgn0097442
XM_014905825	FBgn0097442
XM_014905826	FBgn0097442
XM_014905827	FBgn0097442
XM_001963479	FBgn0097443
XM_001963481	FBgn0097444
XM_001963488	FBgn0097448
XM_001963489	FBgn0097449
XM_001963490	FBgn0097450
XM_001963493	FBgn0097452
XM_001963495	FBgn0097453
XM_014905832	FBgn0097453
XM_001963499	FBgn0097455
XM_014905833	FBgn0097455
XM_001963501	FBgn0097456
XM_001963503	FBgn0097457
XM_001963504	FBgn0097458
XM_001963509	FBgn0097460
XM_001963512	FBgn0097462
XM_001963517	FBgn0097464
XM_001963518	FBgn0097465
XM_001963521	FBgn0097466
XM_001963530	FBgn0097468
XM_001963531	FBgn0097470
XM_001963532	FBgn0097471
XM_001963538	FBgn0097472
XM_014905835	FBgn0097472
XM_014905836	FBgn0097472
XM_014905834	FBgn0097472
XM_014905837	FBgn0097472
XM_001963539	FBgn0097473
XM_014905838	FBgn0097473
XM_001963543	FBgn0097474
XM_014905839	FBgn0097474
XM_014905840	FBgn0097474
XM_001963545	FBgn0097475
XM_001963546	FBgn0097476
XM_001963547	FBgn0097477
XM_014905841	FBgn0097477
XM_014905842	FBgn0097477
XM_001963548	FBgn0097478
XM_014905843	FBgn0097478
XM_001963556	FBgn0097480
XM_014905844	FBgn0097482
XM_001963562	FBgn0097483
XM_001963564	FBgn0097484
XM_001963565	FBgn0097485
XM_001963566	FBgn0097486
XM_001963570	FBgn0097487
XM_001963571	FBgn0097488
XM_014905846	FBgn0097488
XM_014905847	FBgn0097488
XM_014905845	FBgn0097488
XM_001967687	FBgn0097489
XM_001963573	FBgn0097490
XM_001963576	FBgn0097492
XM_014905848	FBgn0097493
XM_001963578	FBgn0097493
XM_001963581	FBgn0097494
XM_001963582	FBgn0097495
XM_001963584	FBgn0097496
XM_001963587	FBgn0097497
XM_001963590	FBgn0097499
XM_001963591	FBgn0097502
XM_014905849	FBgn0097507
XM_014905854	FBgn0097510
XM_001963606	FBgn0097510
XM_014905853	FBgn0097510
XM_014905850	FBgn0097510
XM_014905851	FBgn0097510
XM_014905852	FBgn0097510
XM_001963610	FBgn0097511
XM_001963612	FBgn0097512
XM_001963614	FBgn0097513
XM_014905857	FBgn0097513
XM_014905858	FBgn0097513
XM_014905856	FBgn0097513
XM_014905859	FBgn0097513
XM_014905855	FBgn0097513
XM_001963617	FBgn0097516
XM_014905861	FBgn0097516
XM_014905862	FBgn0097516
XM_014905860	FBgn0097516
XM_001963621	FBgn0097517
XM_014905864	FBgn0097517
XM_014905865	FBgn0097517
XM_014905863	FBgn0097517
XM_014905866	FBgn0097517
XM_001963632	FBgn0097522
XM_001967671	FBgn0097523
XM_014903579	FBgn0097523
XM_001967670	FBgn0097524
XM_001965825	FBgn0097526
XM_001953422	FBgn0097529
XM_001965809	FBgn0097536
XM_014904678	FBgn0097536
XM_001967854	FBgn0097546
XM_001965788	FBgn0097549
XM_001967855	FBgn0097550
XM_001965781	FBgn0097558
XM_001965783	FBgn0097560
XM_014904679	FBgn0097560
XM_014904087	FBgn0097561
XM_001965793	FBgn0097564
XM_014904682	FBgn0097564
XM_014904680	FBgn0097564
XM_014904681	FBgn0097564
XM_001965802	FBgn0097567
XM_014904684	FBgn0097567
XM_014904683	FBgn0097567
XM_001965803	FBgn0097568
XM_001965810	FBgn0097571
XM_001967799	FBgn0097573
XM_001965822	FBgn0097576
XM_001967892	FBgn0097579
XM_001967551	FBgn0097583
XM_014903618	FBgn0097583
XM_014903619	FBgn0097583
XM_001967557	FBgn0097586
XM_001967550	FBgn0097587
XM_001967549	FBgn0097588
XM_014903624	FBgn0097588
XM_014903625	FBgn0097588
XM_014903621	FBgn0097588
XM_014903622	FBgn0097588
XM_014903623	FBgn0097588
XM_014903620	FBgn0097588
XM_001967548	FBgn0097589
XM_014903626	FBgn0097589
XM_001967546	FBgn0097591
XM_014903627	FBgn0097591
XM_001967542	FBgn0097593
XM_001967537	FBgn0097595
XM_001967532	FBgn0097596
XM_001967530	FBgn0097597
XM_014903628	FBgn0097598
XM_001967526	FBgn0097599
XM_001967528	FBgn0097600
XM_001967529	FBgn0097601
XM_014903629	FBgn0097601
XM_001967531	FBgn0097602
XM_001967533	FBgn0097603
XM_001967534	FBgn0097604
XM_001967535	FBgn0097605
XM_001967536	FBgn0097606
XM_014903630	FBgn0097606
XM_001967538	FBgn0097607
XM_001967541	FBgn0097609
XM_001967544	FBgn0097610
XM_001967552	FBgn0097612
XM_001967553	FBgn0097613
XM_001967487	FBgn0097614
XM_014903648	FBgn0097614
XM_001967493	FBgn0097621
XM_001967279	FBgn0097624
XM_001965367	FBgn0097625
XM_014904890	FBgn0097626
XM_001965364	FBgn0097627
XM_001965363	FBgn0097628
XM_001965362	FBgn0097632
XM_014904891	FBgn0097632
XM_014904892	FBgn0097632
XM_001967276	FBgn0097633
XM_014903798	FBgn0097633
XM_014903799	FBgn0097633
XM_001965361	FBgn0097636
XM_001965356	FBgn0097639
XM_001965354	FBgn0097642
XM_001965353	FBgn0097644
XM_014904893	FBgn0097644
XM_001965347	FBgn0097645
XM_001965345	FBgn0097647
XM_001967816	FBgn0097648
XM_001967731	FBgn0097650
XM_001965343	FBgn0097652
XM_001965341	FBgn0097654
XM_001967848	FBgn0097656
XM_001965339	FBgn0097657
XM_001967809	FBgn0097658
XM_001965337	FBgn0097659
XM_001967702	FBgn0097660
XM_001965335	FBgn0097661
XM_001965333	FBgn0097664
XM_001967563	FBgn0097666
XM_014903613	FBgn0097666
XM_014903614	FBgn0097666
XM_014903615	FBgn0097666
XM_001965332	FBgn0097667
XM_001965330	FBgn0097668
XM_001965329	FBgn0097669
XM_014904894	FBgn0097669
XM_014904895	FBgn0097669
XM_014904896	FBgn0097669
XM_001965327	FBgn0097670
XM_001965324	FBgn0097672
XM_001965321	FBgn0097673
XM_001967613	FBgn0097675
XM_001965309	FBgn0097683
XM_014904897	FBgn0097683
XM_014904898	FBgn0097683
XM_014904899	FBgn0097683
XM_001967820	FBgn0097684
XM_001967821	FBgn0097685
XM_001965307	FBgn0097686
XM_001965306	FBgn0097687
XM_001965305	FBgn0097689
XM_001965299	FBgn0097690
XM_001965298	FBgn0097692
XM_001965297	FBgn0097693
XM_001965296	FBgn0097696
XM_014904900	FBgn0097697
XM_001965295	FBgn0097697
XM_001965288	FBgn0097701
XM_001967591	FBgn0097702
XM_014903649	FBgn0097703
XM_014903650	FBgn0097703
XM_001967484	FBgn0097703
XM_014903651	FBgn0097703
XM_001967482	FBgn0097704
XM_001967480	FBgn0097705
XM_001965287	FBgn0097706
XM_001967478	FBgn0097707
XM_001967476	FBgn0097708
